Text,Subject,Object,Relation,Confidence Score
"CVE-2016-10200 Race condition in the L2TPv3 IP Encapsulation feature in the Linux kernel before 4.8.14 allows local users to gain privileges or cause a denial of service ( use-after-free ) by making multiple bind system calls without properly ascertaining whether a socket has the SOCK ZAPPED status Means,related to net/l2tp/l2tp ip.c and net/l2tp/l2tp ip6.c . ",gain privileges or cause a denial of service ( use-after-free ) ,"making multiple bind system calls without properly ascertaining whether a socket has the SOCK ZAPPED status Means,related to net/l2tp/l2tp ip.c and net/l2tp/l2tp ip6.c . ",hasMeans,0.9985698337102904
CVE-2016-10204 SQL injection vulnerability in Zoneminder 1.3 and earlier allows remote attackers to execute arbitrary SQL commands via the limit parameter in a log query request to index.php . ,SQL injection ,limit parameter in a log query request to index.php . ,hasMeans,0.9949515634859816
CVE-2016-10207 The Xvnc server in TigerVNC allows remote attackers to cause a denial of service ( invalid memory access and crash ) by terminating a TLS handshake early . ,denial of service ( invalid memory access and crash ) ,terminating a TLS handshake early . ,hasMeans,0.9990756119586954
"CVE-2016-10208 The ext4 fill super function in fs/ext4/super.c in the Linux kernel through 4.9.8 does not properly validate meta block groups, which allows physically proximate attackers to cause a denial of service ( out-of-bounds read and system crash ) via a crafted ext4 image . ",denial of service ( out-of-bounds read and system crash ) ,crafted ext4 image . ,hasMeans,0.9985417707081081
CVE-2016-10209 The archive wstring append from mbs function in archive string.c in libarchive 3.2.2 allows remote attackers to cause a denial of service ( NULL pointer dereference and application crash ) via a crafted archive file . ,denial of service ( NULL pointer dereference and application crash ) ,crafted archive file . ,hasMeans,0.9982519494720471
CVE-2016-10210 libyara/lexer.l in YARA 3.5.0 allows remote attackers to cause a denial of service ( NULL pointer dereference and application crash ) via a crafted rule that is mishandled in the yy get next function. ,denial of service ( NULL pointer dereference and application crash ) ,crafted rule ,hasMeans,0.9968480572344355
CVE-2016-10211 libyara/grammar.y in YARA 3.5.0 allows remote attackers to cause a denial of service ( use-after-free and application crash ) via a crafted rule that is mishandled in the yr parser lookup loop function. ,denial of service ( use-after-free and application crash ) ,crafted rule ,hasMeans,0.9968266859779773
"CVE-2016-10212 Radware devices use the same value for the first two GCM nonces, which allows remote attackers to obtain the authentication key and spoof data via a `` forbidden attack Means,`` a similar issue to CVE-2016-0270. NOTE: this issue may be due to the use of a third-party Cavium product. ",obtain the authentication key and spoof data ,"a `` forbidden attack Means,`` ",hasMeans,0.9976296857877904
"CVE-2016-10217 The pdf14 open function in base/gdevp14.c in Artifex Software, Inc. Ghostscript 9.2 allows remote attackers to cause a denial of service ( use-after-free and application crash ) via a crafted file that is mishandled in the color management module . ",denial of service ( use-after-free and application crash ) ,a crafted file that is mishandled in the color management module . ,hasMeans,0.9964743594377987
"CVE-2016-10218 The pdf14 pop transparency group function in base/gdevp14.c in the PDF Transparency module in Artifex Software, Inc. Ghostscript 9.2 allows remote attackers to cause a denial of service ( NULL pointer dereference and application crash ) via a crafted file . ",denial of service ( NULL pointer dereference and application crash ) ,a crafted file . ,hasMeans,0.9980236796838458
CVE-2016-10396 The racoon daemon in IPsec-Tools 0.8.2 contains a remotely exploitable computational-complexity attack when parsing and storing ISAKMP fragments. The implementation permits a remote attacker toexhaust computational resources on the remote endpoint by repeatedly sending ISAKMP fragment packets in a particular order such that the worst-case computational complexity is realized in the algorithm utilized to determine if reassembly of the fragments can take place. ,remotely exploitable computational-complexity attack ,repeatedly sending ISAKMP fragment packets in a particular order ,hasMeans,0.9986200381333986
"CVE-2016-10506 Division-by-zero vulnerabilities in the functions opj pi next cprl ExploitTarget,opj pi next pcrl ExploitTarget,and opj pi next rpcl in pi.c in OpenJPEG before 2.2.0 remote attackers to cause a denial of service ( application crash ) via crafted j2k files . ",Division-by-zero vulnerabilities ,crafted j2k files . ,hasMeans,0.9917546574649495
CVE-2016-10510 Cross-site scripting ( XSS ) vulnerability in the Security component of Kohana before 3.3.6 allows remote attackers to inject arbitrary web script or HTML bypassing the strip image tags protection mechanism in system/classes/Kohana/Security.php . ,Cross-site scripting ( XSS ) vulnerability ,bypassing the strip image tags protection mechanism in system/classes/Kohana/Security.php . ,hasMeans,0.9865164002592839
"CVE-2014-0199 The setup script in ovirt-engine-reports, as used in the Red Hat Enterprise Virtualization reports ( rhevm-reports ) package before 3.3.3 , stores the reports database password in cleartext , which allows local users to obtain sensitive information by reading an unspecified file. ",obtain sensitive information ,database password in cleartext ,hasMeans,0.999992944338385
"CVE-2014-0201 ovirt-engine-reports, as used in the Red Hat Enterprise Virtualization reports package ( rhevm-reports ) before 3.3.3 , uses world-readable permissions on configuration files , which allows local users to obtain sensitive information by reading the files. ",obtain sensitive information ,world-readable permissions on configuration files ,hasMeans,0.9999957679134251
"CVE-2014-0203 The do follow link function in fs/namei.c in the Linux kernel before 2.6.33 does not properly handle the last pathname component during use of certain filesystems , which allows local users to cause a denial of service (incorrect free operations and system crash) via an open system call. ",denial of service ,the last pathname component during use of certain filesystems ,hasMeans,0.9999947923494238
"CVE-2014-0205 The futex wait function in kernel/futex.c in the Linux kernel before 2.6.37 does not properly maintain a certain reference count during requeue operations , which allows local users to cause a denial of service (use-after-free and system crash) or possibly gain privileges via a crafted application that triggers a zero count. ",denial of service ,maintain a certain reference count during requeue operations ,hasMeans,0.9999950919404867
"CVE-2014-0207 The cdf read short sector function in cdf.c in file before 5.19, as used in the Fileinfo component in PHP before 5.4.30 and 5.5.x before 5.5.14 , allows remote attackers to cause a denial of service (assertion failure and application exit) via a crafted CDF file . ",denial of service ,crafted CDF file ,hasMeans,1.0
"CVE-2014-0211 Multiple integer overflows in the (1) fs get reply , (2) fs alloc glyphs , and (3) fs read extent info functions in X.Org libXfont before 1.4.8 and 1.4.9x before 1.4.99.901 allow remote font servers to execute arbitrary code via a crafted xfs reply , which triggers a buffer overflow . ",buffer overflow ,execute arbitrary code via a crafted xfs reply ,hasMeans,0.9999934963928715
"CVE-2014-0213 Multiple cross-site request forgery ( CSRF ) vulnerabilities in mod/assign/locallib.php  in the Assignment subsystem in Moodle through 2.3.11 , 2.4.x before 2.4.10 , 2.5.x before 2.5.6 , and 2.6.x before 2.6.3 allow remote attackers to hijack the authentication of teachers for quick-grading requests. ",cross-site request forgery ( CSRF ) ,mod/assign/locallib.php ,hasMeans,1.0
"CVE-2014-0221 The dtls1 get message fragment function in d1 both.c in OpenSSL before 0.9.8za , 1.0.0 before 1.0.0m , and 1.0.1 before 1.0.1h allows remote attackers to cause a denial of service (recursion and client crash) via a DTLS hello message in an invalid DTLS handshake. ",denial of service ,dtls1 get message fragment ,hasMeans,0.9999965847677572
"CVE-2014-0223 Integer overflow in the qcow function in block/qcow.c in QEMU before 1.7.2 allows local users to cause a denial of service (crash) and possibly execute arbitrary code via a large image size, which triggers a buffer overflow or out-of-bounds read. ",buffer overflow ,denial of service ,hasMeans,0.9999895707861925
"CVE-2014-0223 Integer overflow in the qcow function in block/qcow.c in QEMU before 1.7.2 allows local users to cause a denial of service (crash) and possibly execute arbitrary code via a large image size, which triggers a buffer overflow or out-of-bounds read. ",buffer overflow ,execute arbitrary code ,hasMeans,0.999996807281676
"CVE-2014-0231 The mod cgid module in the Apache HTTP Server before 2.4.10 does not have a timeout mechanism, which allows remote attackers to cause a denial of service (process hang) via a request to a CGI script that does not read from its stdin file descriptor . ",denial of service ,request to a CGI script that does not read from its stdin file descriptor ,hasMeans,1.0000000000000002
CVE-2014-0233 Red Hat OpenShift Enterprise 2.0 and 2.1 and OpenShift Origin allow remote authenticated users to execute arbitrary commands via shell metacharacters in a directory name that is referenced by a cartridge using the file : URI scheme . ,execute arbitrary commands ,shell metacharacters in a directory name that is referenced by a cartridge using the file : URI scheme ,hasMeans,0.9999999999999999
CVE-2014-0237 The cdf unpack summary info function in cdf.c in the Fileinfo component in PHP before 5.4.29 and 5.5.x before 5.5.13 allows remote attackers to cause a denial of service (performance degradation) by triggering many file printf calls . ,denial of service ,triggering many file printf calls ,hasMeans,1.0
"CVE-2014-0239 The internal DNS server in Samba 4.x before 4.0.18 does not check the QR field in the header section of an incoming DNS message before sending a response, which allows remote attackers to cause a denial of service (CPU and bandwidth consumption) via a forged response packet that triggers a communication loop , a related issue to CVE-1999-0103. ",denial of service ,a forged response packet that triggers a communication loop ,hasMeans,0.9999999999999999
"CVE-2014-0247 LibreOffice 4.2.4 executes unspecified VBA macros automatically , which has unspecified impact and attack vectors , possibly related to doc/docmacromode.cxx . ",unspecified impact and attack vectors ,executes unspecified VBA macros automatically ,hasMeans,0.9999994024986951
"CVE-2014-0249 The System Security Services Daemon ( SSSD ) 1.11.6 does not properly identify group membership when a non-POSIX group is in a group membership chain, which allows local users to bypass access restrictions via unspecified vectors . ",bypass access restrictions ,unspecified vectors ,hasMeans,1.0000000000000002
"CVE-2014-0251 Microsoft Windows SharePoint Services 3.0 SP3 ; SharePoint Server 2007 SP3 , 2010 SP1 and SP2 , and 2013 Gold and SP1 ; SharePoint Foundation 2010 SP1 and SP2 and 2013 Gold and SP1 ; Project Server 2010 SP1 and SP2 and 2013 Gold and SP1 ; Web Applications 2010 SP1 and SP2 ; Office Web Apps Server 2013 Gold and SP1 ; SharePoint Server 2013 Client Components SDK ; and SharePoint Designer 2007 SP3, 2010 SP1 and SP2, and 2013 Gold and SP1 allow remote authenticated users to execute arbitrary code via crafted page content , aka ""SharePoint Page Content Vulnerability."" ",execute arbitrary code ,crafted page content ,hasMeans,1.0000000000000002
"CVE-2014-0253 Microsoft .NET Framework 1.1 SP1 , 2.0 SP2 , 3.5 , 3.5.1 , 4 , 4.5 , and 4.5.1 does not properly determine TCP connection states, which allows remote attackers to cause a denial of service (ASP.NET daemon hang) via crafted HTTP requests that trigger persistent resource consumption for a (1) stale or (2) closed connection, as exploited in the wild in February 2014, aka ""POST Request DoS Vulnerability."" ",denial of service ,crafted HTTP requests ,hasMeans,1.0
"CVE-2014-0255 Microsoft Windows Server 2008 SP2 and R2 SP1 and Server 2012 Gold and R2 allow remote attackers to cause a denial of service (iSCSI service outage) by sending many crafted packets , aka ""iSCSI Target Remote Denial of Service Vulnerability."" ",denial of service ,sending many crafted packets ,hasMeans,0.9999999999999999
"CVE-2014-0257 Microsoft .NET Framework 1.0 SP3 , 1.1 SP1 , 2.0 SP2 , 3.5 , 3.5.1 , 4 , 4.5 , and 4.5.1 does not properly determine whether it is safe to execute a method, which allows remote attackers to execute arbitrary code via (1) a crafted web site or (2) a crafted .NET Framework application that exposes a COM server endpoint, aka ""Type Traversal Vulnerability."" ",execute arbitrary code ,crafted web site ,hasMeans,1.0
"CVE-2014-0261 Microsoft Dynamics AX 4.0 SP2 , 2009 SP1 , 2012 , and 2012 R2 allows remote authenticated users to cause a denial of service (instance outage) via crafted data to an Application Object Server ( AOS ) instance , aka ""Query Filter DoS Vulnerability."" ",denial of service ,crafted data to an Application Object Server ( AOS ) instance ,hasMeans,1.0
"CVE-2014-0263 The Direct2D implementation in Microsoft Windows 7 SP1 , Windows Server 2008 R2 SP1 , Windows 8 , Windows 8.1 , Windows Server 2012 Gold and R2 , and Windows RT Gold and 8.1 allows remote attackers to execute arbitrary code via a large 2D geometric figure that is encountered with Internet Explorer , aka ""Microsoft Graphics Component Memory Corruption Vulnerability."" ",execute arbitrary code ,a large 2D geometric figure that is encountered with Internet Explorer ,hasMeans,0.9999999999999999
"CVE-2014-0267 Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site , aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0289 and CVE-2014-0290. ",denial of service ,crafted web site ,hasMeans,0.9999898768358609
"CVE-2014-0269 Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site , aka ""Internet Explorer Memory Corruption Vulnerability."" ",denial of service ,crafted web site ,hasMeans,0.9999898768358609
"CVE-2014-0671 Open redirect vulnerability in Cisco MediaSense allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via an unspecified parameter, aka Bug ID CSCum16749. ",Open redirect ,redirect users to arbitrary web sites ,hasMeans,0.9999771402339616
"CVE-2014-0673 Multiple cross-site scripting ( XSS ) vulnerabilities in the web interface on Cisco Video Surveillance 5000 HD IP Dome cameras allow remote attackers to inject arbitrary web script or HTML via a crafted URL , aka Bug IDs CSCud10943 and CSCud10950. ",Multiple cross-site scripting ( XSS ) ,inject arbitrary web script or HTML via a crafted URL ,hasMeans,0.9999756673203727
"CVE-2014-0675 The Expressway component in Cisco TelePresence Video Communication Server ( VCS ) uses the same default X.509 certificate across different customers' installations, which makes it easier for remote attackers to conduct man-in-the-middle attacks against SSL sessions by leveraging the certificate 's trust relationship , aka Bug ID CSCue07471. ",man-in-the-middle attacks against SSL sessions ,by leveraging the certificate 's trust relationship ,hasMeans,0.9999903298596097
"CVE-2014-0677 The Label Distribution Protocol ( LDP ) functionality in Cisco NX-OS allows remote attackers to cause a denial of service ( temporary LDP session outage ) via LDP discovery traffic containing malformed Hello messages , aka Bug ID CSCul88851. ",denial of service ( temporary LDP session outage ) ,LDP discovery traffic containing malformed Hello messages ,hasMeans,0.999982464090061
"CVE-2014-0681 Cross-site scripting ( XSS ) vulnerability in Cisco Identity Services Engine ( ISE ) 1.2 patch 2 and earlier allows remote attackers to inject arbitrary web script or HTML via a report containing a crafted URL that is not properly handled during generation of report-output pages , aka Bug ID CSCui15064 . ",Cross-site scripting ( XSS ) vulnerability ,"a report containing a crafted URL that is not properly handled during generation of report-output pages , aka Bug ID CSCui15064 ",hasMeans,0.9999894618397164
"CVE-2014-0683 The web management interface on the Cisco RV110W firewall with firmware 1.2.0.9 and earlier , RV215W router with firmware 1.1.0.5 and earlier , and CVR100W router with firmware 1.0.1.19 and earlier does not prevent replaying of modified authentication requests , which allows remote attackers to obtain administrative access by leveraging the ability to intercept requests , aka Bug IDs CSCul94527 , CSCum86264 , and CSCum86275 . ",does not prevent replaying of modified authentication requests ,"leveraging the ability to intercept requests , aka Bug IDs CSCul94527 , CSCum86264 , and CSCum86275 ",hasMeans,0.9999935094297516
"CVE-2014-0685 Cisco Nexus 1000V InterCloud 5.2 ( 1 ) IC1 ( 1.2 ) and earlier for VMware allows remote attackers to bypass ACL deny statements via crafted ( 1 ) IGMPv2 or ( 2 ) IGMPv3 packets , aka Bug ID CSCug61691 . ",bypass ACL deny statements ,"crafted ( 1 ) IGMPv2 or ( 2 ) IGMPv3 packets , aka Bug ID CSCug61691 ",hasMeans,0.9999810980529769
"CVE-2014-0705 The multicast listener discovery ( MLD ) service on Cisco Wireless LAN Controller ( WLC ) devices 7.2 , 7.3 , 7.4 before 7.4.121.0 , and 7.5 , when MLDv2 Snooping is enabled , allows remote attackers to cause a denial of service ( device restart ) via a malformed IPv6 MLDv2 packet , aka Bug ID CSCuh74233 . ",MLDv2 Snooping is enabled ,"a malformed IPv6 MLDv2 packet , aka Bug ID CSCuh74233 ",hasMeans,0.9999903859812095
"CVE-2014-0725 Cisco Unified Communications Manager ( UCM ) does not require authentication for reading WAR files , which allows remote attackers to obtain sensitive information via unspecified access to a `` file storage location , '' aka Bug ID CSCum05337 . ",does not require authentication for reading WAR files ,"unspecified access to a `` file storage location , '' aka Bug ID CSCum05337 ",hasMeans,0.9999955176307831
"CVE-2014-0727 SQL injection vulnerability in the CallManager Interactive Voice Response ( CMIVR ) interface in Cisco Unified Communications Manager ( UCM ) allows remote attackers to execute arbitrary SQL commands via a crafted URL , aka Bug ID CSCum05318 . ",SQL injection vulnerability ,"a crafted URL , aka Bug ID CSCum05318 ",hasMeans,0.9999923769173508
"CVE-2014-0729 SQL injection vulnerability in the Enterprise Mobility Application ( EMApp ) interface in Cisco Unified Communications Manager ( UCM ) allows remote attackers to execute arbitrary SQL commands via a crafted URL , aka Bug ID CSCum05302 . ",SQL injection vulnerability ,"a crafted URL , aka Bug ID CSCum05302 ",hasMeans,0.9999920770348124
"CVE-2014-0733 The Enterprise License Manager ( ELM ) component in Cisco Unified Communications Manager ( Unified CM ) 10.0 ( 1 ) and earlier does not properly enforce authentication requirements , which allows remote attackers to read ELM files via a direct request to a URL , aka Bug ID CSCum46494 . ",does not properly enforce authentication requirements ,"a direct request to a URL , aka Bug ID CSCum46494 ",hasMeans,0.9999944094507598
"CVE-2014-0751 Directory traversal vulnerability in CimWebServer.exe ( aka the WebView component ) in GE Intelligent Platforms Proficy HMI/SCADA - CIMPLICITY before 8.2 SIM 24, and Proficy Process Systems with CIMPLICITY, allows remote attackers to execute arbitrary code via a crafted message to TCP port 10212 , aka ZDI-CAN-1623 . ",Directory traversal vulnerability ,"a crafted message to TCP port 10212 , aka ZDI-CAN-1623 ",hasMeans,0.9999971128752541
CVE-2014-0753 Stack-based buffer overflow in the SCADA server in Ecava IntegraXor before 4.1.4390 allows remote attackers to cause a denial of service ( system crash ) by triggering access to DLL code located in the IntegraXor directory. ,Stack-based buffer overflow ,triggering access to DLL code ,hasMeans,0.9999984580395064
CVE-2014-0759 Unquoted Windows search path vulnerability in Schneider Electric Floating License Manager 1.0.0 through 1.4.0 allows local users to gain privileges via a Trojan horse application with a name composed of an initial substring of a path that contains a space character . ,Unquoted Windows search path vulnerability ,a Trojan horse application with a name composed of an initial substring of a path that contains a space character ,hasMeans,0.9999939035161625
CVE-2014-0763 Multiple SQL injection vulnerabilities in DBVisitor.dll in Advantech WebAccess before 7.2 allow remote attackers to execute arbitrary SQL commands via SOAP requests to unspecified functions . ,Multiple SQL injection vulnerabilities ,SOAP requests to unspecified functions ,hasMeans,0.9999880911894582
"CVE-2014-0769 The Festo CECX-X-C1 Modular Master Controller with CoDeSys and CECX-X-M1 Modular Controller with CoDeSys and SoftMotion do not require authentication for connections to certain TCP ports , which allows remote attackers to (1) modify the configuration via a request to the debug service on port 4000 or (2) delete log entries via a request to the log service on port 4001 . ",do not require authentication for connections to certain TCP ports ,a request to the debug service on port 4000 ,hasMeans,0.9999940537003428
"CVE-2014-0769 The Festo CECX-X-C1 Modular Master Controller with CoDeSys and CECX-X-M1 Modular Controller with CoDeSys and SoftMotion do not require authentication for connections to certain TCP ports , which allows remote attackers to (1) modify the configuration via a request to the debug service on port 4000 or (2) delete log entries via a request to the log service on port 4001 . ",do not require authentication for connections to certain TCP ports ,a request to the log service on port 4001 ,hasMeans,0.9999908671498428
CVE-2014-0771 The OpenUrlToBuffer method in the BWOCXRUN.BwocxrunCtrl.1 ActiveX control in bwocxrun.ocx in Advantech WebAccess before 7.2 allows remote attackers to read arbitrary files via a file : URL . ,OpenUrlToBuffer method ,a file : URL ,hasMeans,0.9999957742597212
"CVE-2014-0779 The PLC driver in ServerMain.exe in the Kepware KepServerEX 4 component in Schneider Electric StruxureWare SCADA Expert ClearSCADA 2010 R2 build 71.4165 , 2010 R2.1 build 71.4325 , 2010 R3 build 72.4560 , 2010 R3.1 build 72.4644 , 2013 R1 build 73.4729 , 2013 R1.1 build 73.4832 , 2013 R1.1a build 73.4903 , 2013 R1.2 build 73.4955 , and 2013 R2 build 74.5094 allows remote attackers to cause a denial of service (application crash) via a crafted OPF file ( aka project file ) . ",The PLC driver in ServerMain.exe ,a crafted OPF file ( aka project file ) ,hasMeans,0.9999958459386167
"CVE-2014-0789 Multiple buffer overflows in the OPC Automation 2.0 Server Object ActiveX control in Schneider Electric OPC Factory Server ( OFS ) TLXCDSUOFS33 3.5 and earlier , TLXCDSTOFS33 3.5 and earlier , TLXCDLUOFS33 3.5 and earlier , TLXCDLTOFS33 3.5 and earlier , and TLXCDLFOFS33 3.5 and earlier allow remote attackers to cause a denial of service via long arguments to unspecified functions . ",Multiple buffer overflows ,long arguments to unspecified functions ,hasMeans,0.9999938270927723
CVE-2014-0791 Integer overflow in the license read scope list function in libfreerdp/core/license.c in FreeRDP through 1.0.2 allows remote RDP servers to cause a denial of service ( application crash ) or possibly have unspecified other impact via a large ScopeCount value in a Scope List in a Server License Request packet . ,Integer overflow in the license read scope list function ,a large ScopeCount value in a Scope List in a Server License Request packet ,hasMeans,0.9999833691841294
CVE-2014-0793 Multiple cross-site scripting ( XSS ) vulnerabilities in the StackIdeas Komento ( com komento ) component before 1.7.3 for Joomla ! allow remote attackers to inject arbitrary web script or HTML via the ( 1 ) website or ( 2 ) latitude parameter in a comment to the default URI .  ,Multiple cross-site scripting ( XSS ) vulnerabilities ,the ( 1 ) website or ( 2 ) latitude parameter in a comment to the default URI . ,hasMeans,0.9999780215347397
"CVE-2014-0817 Cybozu Garoon 2.x through 2.5.4 and 3.x through 3.7 SP3 does not properly manage sessions , which allows remote authenticated users to impersonate arbitrary users via unspecified vectors . ",does not properly manage sessions ,unspecified vectors ,hasMeans,0.999991579351217
CVE-2014-0819 Untrusted search path vulnerability in Autodesk AutoCAD before 2014 allows local users to gain privileges via a Trojan horse DLL in the current working directory . ,Untrusted search path vulnerability ,a Trojan horse DLL in the current working directory ,hasMeans,0.999993186027351
"CVE-2014-0821 SQL injection vulnerability in the download feature in Cybozu Garoon 2.x through 2.5.4 and 3.x through 3.7 SP3 allows remote authenticated users to execute arbitrary SQL commands via unspecified vectors , a different vulnerability than CVE-2013-6930 and CVE-2013-6931. ",SQL injection vulnerability ,unspecified vectors ,hasMeans,0.999988418612494
"CVE-2014-0837 The AutoUpdate process in IBM Security QRadar SIEM 7.2 MR1 and earlier does not verify X.509 certificates from SSL servers , which allows man-in-the-middle attackers to spoof servers via a crafted certificate . ",does not verify X.509 certificates from SSL servers ,a crafted certificate ,hasMeans,0.999994799257602
CVE-2014-0843 Cross-site scripting ( XSS ) vulnerability in IBM Rational Focal Point 6.4.x and 6.5.x before 6.5.2.3 and 6.6.x before 6.6.1 allows remote authenticated users to inject arbitrary web script or HTML by uploading a file . ,Cross-site scripting ( XSS ) vulnerability ,uploading a file ,hasMeans,0.9999905014435483
"CVE-2014-0845 Open redirect vulnerability in IBM Rational Requirements Composer 3.x before 3.0.1.6 iFix2 and 4.x before 4.0.6 , and Rational DOORS Next Generation 4.x before 4.0.6 , allows remote authenticated users to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL . ",Open redirect vulnerability ,a crafted URL ,hasMeans,0.9999939380321551
CVE-2014-0855 Multiple cross-site scripting ( XSS ) vulnerabilities in IBM Connections Portlets 4.x before 4.5.1 FP1 for IBM WebSphere Portal 7.0.0.2 and 8.0.0.1 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors . ,Multiple cross-site scripting ( XSS ) vulnerabilities ,unspecified vectors ,hasMeans,0.9999872052924939
"CVE-2014-0861 Cross-site scripting ( XSS ) vulnerability in the server in IBM Cognos Business Intelligence (BI) 8.4.1 , 10.1 before IF6 , 10.1.1 before IF5 , 10.2 before IF7 , 10.2.1 before IF4 , and 10.2.1.1 before IF4 allows remote attackers to inject arbitrary web script or HTML via an unspecified parameter that is not properly handled during use of the Back button . ",Cross-site scripting ( XSS ) vulnerability ,an unspecified parameter that is not properly handled during use of the Back button ,hasMeans,0.9999943826850408
"CVE-2014-0869 The decrypt function in RICOS in IBM Algo Credit Limits ( aka ACLM ) 4.5.0 through 4.7.0 before 4.7.0.03 FP5 in IBM Algorithmics does not require a key , which makes it easier for remote attackers to obtain cleartext passwords by sniffing the network and then providing a string argument to this function . ",does not require a key ,sniffing the network and then providing a string argument to this function ,hasMeans,0.9999955744342344
"CVE-2014-0905 IBM InfoSphere BigInsights 2.0 through 2.1.2 does not set the secure flag for the LTPA cookie in an https session , which makes it easier for remote attackers to capture this cookie by intercepting its transmission within an http session . ",does not set the secure flag for the LTPA cookie in an https session ,intercepting its transmission within an http session ,hasMeans,0.999991989492142
"CVE-2014-0909 The Administration and Reporting Tool in IBM Rational License Key Server ( RLKS ) 8.1.4.x before 8.1.4.4 does not set the secure flag for the session cookie in an https session , which makes it easier for remote attackers to capture this cookie by intercepting its transmission within an http session . ",does not set the secure flag for the session cookie in an https session ,intercepting its transmission within an http session ,hasMeans,0.9999915355773781
"CVE-2014-0919 IBM DB2 9.5 through 10.5 on Linux , UNIX , and Windows stores passwords during the processing of certain SQL statements by the monitoring and audit facilities , which allows remote authenticated users to obtain sensitive information via commands associated with these facilities . ",stores passwords during the processing of certain SQL statements by the monitoring and audit facilities ,commands associated with these facilities ,hasMeans,0.9999957228212978
CVE-2014-0925 Open redirect vulnerability in IBM Sterling Control Center 5.4.0 before 5.4.0.1 iFix 3 and 5.4.1 before 5.4.1.0 iFix 2 allows remote authenticated users to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL . ,Open redirect vulnerability ,a crafted URL ,hasMeans,0.9999945924147312
CVE-2014-0935 Unspecified vulnerability in IBM Smart Analytics System 7700 before FP 2.1.3.0 and 7710 before FP 2.1.3.0 allows local users to gain privileges via vectors related to events . ,Unspecified vulnerability ,vectors related to events ,hasMeans,0.9999949680010923
"CVE-2014-0941 Cross-site scripting ( XSS ) vulnerability in webtop/eventviewer/eventViewer.jsp in the Web GUI in IBM Netcool/OMNIbus 7.4.0 before FP2 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL , a different vulnerability than CVE-2014-0942. ",Cross-site scripting ( XSS ) vulnerability ,a crafted URL ,hasMeans,0.9999863354179641
"CVE-2014-0981 VBox/GuestHost/OpenGL/util/net.c in Oracle VirtualBox before 3.2.22 , 4.0.x before 4.0.24 , 4.1.x before 4.1.32 , 4.2.x before 4.2.24 , and 4.3.x before 4.3.8 , when using 3D Acceleration allows local guest OS users to execute arbitrary code on the Chromium server via crafted Chromium network pointer in a (1) CR MESSAGE or (2) CR MESSAGE message to the VBoxSharedCrOpenGL service, which triggers an arbitrary pointer dereference and memory corruption . NOTE: this issue was MERGED with CVE-2014-0982 because it is the same type of vulnerability affecting the same set of versions. All CVE users should reference CVE-2014-0981 instead of CVE-2014-0982. ",an arbitrary pointer dereference and memory corruption ,crafted Chromium network pointer ,hasMeans,0.9999910054443054
"CVE-2014-0983 Multiple array index errors in programs that are automatically generated by VBox/HostServices/SharedOpenGL/crserverlib/server dispatch.py in Oracle VirtualBox 4.2.x through 4.2.20 and 4.3.x before 4.3.8 , when using 3D Acceleration, allow local guest OS users to execute arbitrary code on the Chromium server via certain CR MESSAGE OPCODES messages with a crafted index , which are not properly handled by the (1) CR VERTEXATTRIB4NUBARB to the crServerDispatchVertexAttrib4NubARB function, (2) CR VERTEXATTRIB1DARB to the crServerDispatchVertexAttrib1dARB function, (3) CR VERTEXATTRIB1FARB to the crServerDispatchVertexAttrib1fARB function, (4) CR VERTEXATTRIB1SARB to the crServerDispatchVertexAttrib1sARB function, (5) CR VERTEXATTRIB2DARB to the crServerDispatchVertexAttrib2dARB function, (6) CR VERTEXATTRIB2FARB to the crServerDispatchVertexAttrib2fARB function, (7) CR VERTEXATTRIB2SARB to the crServerDispatchVertexAttrib2sARB function, (8) CR VERTEXATTRIB3DARB to the crServerDispatchVertexAttrib3dARB function, (9) CR VERTEXATTRIB3FARB to the crServerDispatchVertexAttrib3fARB function, (10) CR VERTEXATTRIB3SARB to the crServerDispatchVertexAttrib3sARB function, (11) CR VERTEXATTRIB4DARB to the crServerDispatchVertexAttrib4dARB function, (12) CR VERTEXATTRIB4FARB to the crServerDispatchVertexAttrib4fARB function, and (13) CR VERTEXATTRIB4SARB to the crServerDispatchVertexAttrib4sARB function. ",Multiple array index errors in programs ,certain CR MESSAGE OPCODES messages with a crafted index ,hasMeans,0.9999975008571175
CVE-2014-100002 Directory traversal vulnerability in ManageEngine SupportCenter Plus 7.9 before 7917 allows remote attackers to read arbitrary files via a .. % 2f ( dot dot encoded slash ) in the attach parameter to WorkOrder.do in the file attachment for a new ticket . ,Directory traversal vulnerability ,% 2f ( dot dot encoded slash ) in the attach parameter to WorkOrder.do in the file attachment for a new ticket ,hasMeans,0.9999963535282997
